ID;type;labels;word_counts;num_sentences;num_syllables;avg_syllables_per_word;fk_grade;fk_read;Analytic;Authentic;Tone;tone_pos;tone_neg;focuspast;focuspresent;focusfuture;Cognition;memory;Self-reference;Other-reference;Contextual Embedding;Perceptual Details;Reality Monitoring;concr_score;Temporal details;Spatial details;People;Quantity details
150;A;T;175;6;256;1.488372093;13.3;50.8;76.9;80.49;1.98;1.71;4.57;1.14;5.71;0;19.43;0;2.86;0;10.85;1.71;-0.58;3.136481481;0.571428571;0;0;0
150;E;F;19;2;27;1.421052632;4.6;78.75;67.62;8.42;92.27;5.26;0;0;0;0;21.05;0;5.26;5.26;5.26;0;-10.53;3.11125;0;0;0;0
150;G;F;29;2;45;1.551724138;8.9;56.76;76.81;43.66;74.09;3.45;0;0;3.45;0;17.24;0;3.45;0;3.45;0;-10.34;2.627142857;0;0;0;0
150;M;T;77;3;114;1.480519481;12.1;53.85;52.96;68.52;79.89;5.19;1.3;2.6;5.19;0;20.78;0;3.9;2.6;15.59;1.3;2.6;2.7496;0;2.597402597;0;0
150;C;T;111;6;184;1.657657658;11.7;44.24;61.78;30.54;5.43;0.9;2.7;0;7.21;0.9;16.22;0;3.6;0;7.2;0.9;-4.52;2.63125;0;0;0;0
151;A;T;100;7;136;1.402061856;6.4;74.29;33.98;49.13;1;1;10;2;8;1;18;0;6;1;6;4;3;3.0296875;0;0;0;0
151;E;F;71;5;88;1.275362319;5.1;82.85;11.51;3.97;20.23;0;0;0;8.45;0;14.08;0;0;12.68;7.05;0;-7.03;3.019473684;0;0;0;0
151;G;F;51;5;66;1.32;3.7;86.71;35.2;12.44;4.72;0;1.96;0;5.88;0;17.65;0;5.88;3.92;5.88;0;-9.81;2.928421053;0;0;0;1.960784314
151;M;T;94;6;133;1.414893617;7.1;72.46;45.4;4.07;83.95;5.32;1.06;0;6.38;0;15.96;0;8.51;2.13;8.51;4.26;3.19;2.953939394;0;1.063829787;0;0
151;C;T;68;7;98;1.441176471;4.7;78.55;29.85;1.39;41.97;1.47;0;0;11.76;0;25;0;8.82;0;8.82;1.47;-13.24;2.766086957;0;0;0;0
152;A;T;68;3;83;1.23880597;7.3;82.68;46.7;4.6;1;0;5.88;0;2.94;0;27.94;0;2.94;5.88;5.88;2.94;-13.24;3.276315789;0;0;0;0
152;E;F;8;1;9;1.285714286;2.5;89.75;89.52;15.38;20.23;0;0;0;0;0;12.5;0;0;0;25;0;12.5;3.853333333;0;0;0;0
152;G;F;9;1;9;1.285714286;2.5;89.75;10.19;1;20.23;0;0;11.11;0;0;11.11;0;11.11;0;0;0;-11.11;2.62;0;0;0;0
152;M;T;28;1;36;1.333333333;10.3;69.45;35.59;48.09;20.23;0;0;0;7.14;0;17.86;0;10.71;3.57;7.14;0;-10.72;2.461666667;0;0;0;0
152;C;T;27;2;35;1.296296296;5;83.15;44.1;77.17;20.23;3.7;3.7;0;11.11;0;14.81;0;3.7;0;11.11;0;3.71;3.33;0;0;0;0
153;A;T;101;4;144;1.44;10.7;63.02;66.64;99;1;0;4.95;1.98;5.94;0.99;26.73;0;3.96;1.98;13.86;1.98;-5.94;2.780625;0;0;0;0.99009901
153;E;F;55;4;79;1.490566038;7.3;66.44;50.6;1;5.35;1.82;3.64;0;5.45;0;23.64;0;7.27;1.82;3.64;0;-14.55;2.707058824;0;0;0;0
153;G;F;59;2;83;1.406779661;12.4;58.45;89.52;41.6;1.14;0;3.39;0;0;3.39;11.86;0;3.39;1.69;15.25;0;6.78;3.362727273;0;0;0;0
153;M;T;80;3;123;1.5375;12.5;52.83;3.8;63.35;38.3;3.75;2.5;1.25;1.25;1.25;21.25;0;8.75;3.75;10;0;-5;3.007391304;0;0;0;0
153;C;T;67;4;100;1.515151515;8.5;63.19;1.27;48.48;7.03;1.49;2.99;0;5.97;1.49;23.88;0;5.97;0;4.48;2.99;-11.93;2.712916667;0;0;0;1.492537313
154;A;T;55;4;76;1.407407407;6.2;74.69;83.65;74.91;20.23;3.64;3.64;1.82;7.27;1.82;20;0;1.82;0;10.91;0;-1.82;3.105714286;0;0;0;0
154;E;F;56;4;71;1.290909091;5.1;82.85;30.7;89.39;75.77;3.57;0;0;7.14;0;30.36;0;3.57;3.57;16.07;0;-10.72;3.042666667;0;0;0;0
154;G;F;50;4;54;1.14893617;2;101.8;3.8;1;50.98;2;0;2;4;0;16;0;8;2;4;2;-8;2.665;0;0;0;0
154;M;T;45;4;66;1.466666667;6.5;68.47;89.52;47.52;85.84;4.44;0;2.22;2.22;0;13.33;0;0;6.67;11.11;0;2.22;3.00952381;0;0;0;0
154;C;T;72;6;121;1.728571429;9;51.14;66.04;1;64;5.56;2.78;0;6.94;0;9.72;0;1.39;1.39;2.78;0;1.39;2.971538462;0;0;0;0
155;A;T;48;5;75;1.5625;7;61.73;4.05;1.63;1;0;8.33;0;12.5;2.08;22.92;0;2.08;4.17;2.08;0;-12.51;2.4;0;0;0;0
155;E;F;37;4;39;1.114285714;0.8;104.84;3.48;1.07;62.77;2.7;0;0;13.51;0;16.22;0;0;8.11;5.41;0;-8.11;2.88;0;0;0;0
155;G;F;33;4;44;1.333333333;3;88.43;54.26;1;1.71;0;3.03;0;12.12;0;9.09;0;0;0;3.03;0;-3.03;3.040666667;0;0;0;0
155;M;T;33;3;45;1.363636364;5.2;77.23;54.26;86.68;67.94;6.06;3.03;0;3.03;0;21.21;0;0;0;18.18;0;6.06;2.758461538;0;0;0;0
155;C;T;34;3;53;1.558823529;7.7;60.01;37.99;12.44;20.23;0;0;11.76;5.88;0;20.59;0;0;0;8.82;17.64;5.87;2.938;0;0;0;0
156;A;T;129;7;175;1.356589147;8.1;69.72;48.5;7.23;1;0.78;6.2;0.78;6.2;0;21.71;0;3.88;1.55;6.98;0.78;-6.97;3.134242424;1.550387597;0;0;0
156;E;F;15;2;21;1.4;3.9;80.78;99;63.35;20.23;0;0;0;6.67;0;13.33;0;0;0;13.34;0;0.01;2.965714286;0;0;0;0
156;G;F;30;2;38;1.310344828;5.4;82.14;39.7;1.91;72.45;3.33;0;3.33;6.67;0;20;0;0;3.33;10;0;-6.67;3.286;0;0;0;0
156;M;T;97;6;124;1.278350515;6.1;80.41;32.14;10.94;52.04;2.06;0;2.06;5.15;0;16.49;0;6.18;2.06;9.28;2.06;-3.09;3.044583333;0;0;0;0
156;C;T;84;5;108;1.285714286;6.3;79.8;42.52;48.09;20.23;2.38;2.38;1.19;7.14;0;17.86;0;5.95;1.19;4.76;0;-7.15;2.985517241;0;0;0;0
157;A;T;59;4;78;1.322033898;5.5;81.83;43.72;4;1;0;13.56;1.69;6.78;1.69;18.64;0;1.69;0;6.77;0;1.69;3.209230769;0;0;0;0
157;E;F;72;5;100;1.428571429;6.4;74.19;14.43;30.29;1;1.39;5.56;1.39;8.33;1.39;25;0;4.17;0;9.72;0;-8.34;2.646666667;0;0;0;0
157;G;F;70;5;87;1.279411765;5.1;83.05;65.15;1;20.23;4.29;4.29;0;4.29;2.86;12.86;0;2.86;2.86;8.57;1.43;5.71;2.713809524;0;1.428571429;0;0
157;M;T;90;5;113;1.269662921;6.7;78.79;39.7;96.01;36.04;1.11;0;1.11;4.44;1.11;12.22;0;3.33;4.44;24.44;0;13.33;3.412916667;0;0;0;0
157;C;T;73;5;105;1.458333333;7.7;65.32;7.44;2.05;40.28;4.11;2.74;2.74;6.85;8.22;13.7;0;4.11;0;2.74;0;-4.11;2.663846154;0;0;0;0
158;A;T;66;4;107;1.621212121;9.7;54.73;87.3;13.81;1;0;10.61;0;4.55;4.55;13.64;0;0;0;4.56;1.52;3.05;3.101666667;1.515151515;0;0;0
158;E;F;60;4;92;1.533333333;8;64.71;12.61;63.35;6.08;0;1.67;1.67;8.33;5;15;0;1.67;5;20;0;6.67;3.001904762;0;0;0;0
158;G;F;42;3;56;1.365853659;6.3;74.49;13.76;2.36;20.23;0;0;2.38;7.14;0;19.05;0;0;4.76;9.52;0;-9.53;3.273636364;0;0;0;0
158;M;T;75;5;121;1.635135135;9.1;56.45;96.08;19.26;39.67;1.33;0;4;5.33;0;14.67;0;2.67;0;14.66;0;1.32;2.9832;0;2.666666667;0;0
158;C;T;66;5;112;1.696969697;9.6;49.62;63.17;20.79;67.94;6.06;3.03;0;7.58;0;6.06;0;0;1.52;16.67;1.52;21.22;2.941;0;0;0;0
159;A;T;41;4;50;1.219512195;2.6;94.86;62.96;14.11;1;0;4.88;4.88;14.63;0;7.32;0;0;0;7.32;2.44;7.32;2.750666667;0;0;0;0
159;E;F;41;4;54;1.317073171;3.8;86.4;27.64;6.47;3.01;0;2.44;4.88;2.44;2.44;19.51;0;2.44;4.88;9.76;0;-7.31;3.0675;0;0;0;0
159;G;F;43;4;56;1.333333333;3.8;86.2;70.9;53.52;98.39;6.98;0;2.33;6.98;0;11.63;0;2.33;2.33;9.31;0;4.66;2.985882353;0;2.325581395;0;0
159;M;T;59;4;86;1.457627119;7.9;64.91;21.16;53.8;1;0;8.47;0;8.47;0;22.03;0;3.38;3.39;6.78;0;-6.78;2.954375;0;0;0;1.694915254
159;C;T;31;4;46;1.483870968;5.2;72.02;7.58;79.1;70.91;3.23;0;0;12.9;0;29.03;0;0;0;6.45;0;-19.35;3.184545455;0;0;0;0
160;A;T;69;5;94;1.402985075;6.2;74.79;30.77;82.12;1;0;5.8;2.9;8.7;0;27.54;0;5.8;1.45;5.8;0;-15.94;2.609565217;0;0;0;0
160;E;F;16;2;23;1.4375;4.1;80.28;1;1.63;96.74;6.25;0;0;6.25;0;37.5;0;0;6.25;6.25;0;-25;2.482857143;0;0;0;0
160;G;F;15;2;19;1.266666667;2.7;89.24;89.52;19.26;1;0;6.67;0;13.33;0;13.33;0;0;0;6.67;6.67;6.68;2.681666667;0;0;0;0
160;M;T;44;3;68;1.545454545;7.8;65.01;58.76;20.79;20.23;2.27;2.27;6.82;4.55;0;13.64;0;2.27;0;20.46;0;11.37;3.011538462;0;0;0;0
160;C;T;80;6;113;1.4125;6.1;74.9;13.27;54.55;38.3;2.5;1.25;5;10;0;32.5;0;3.75;0;6.25;2.5;-20;2.765833333;0;0;0;0
161;A;T;59;4;79;1.338983051;5.5;81.83;80.78;76.13;1;0;5.08;0;5.08;0;18.64;0;10.16;0;6.78;0;-6.78;2.808695652;0;0;0;0
161;E;F;60;5;80;1.355932203;5.5;76.42;2.14;19.26;6.08;1.67;3.33;5;5;0;26.67;0;6.67;3.33;8.33;3.34;-10;3.222631579;0;0;0;0
161;G;F;57;4;73;1.327272727;5.1;82.85;1.94;22.93;5.65;1.75;3.51;7.02;5.26;0;19.3;0;3.51;5.26;14.03;3.51;3.5;2.993809524;0;0;0;0
161;M;T;86;5;124;1.493975904;8.6;63.09;47.33;45.11;1;4.65;8.14;1.16;3.49;1.16;17.44;0;4.66;3.49;11.62;2.32;9.29;2.827428571;0;2.325581395;0;0
161;C;T;95;6;143;1.521276596;8.2;64;70.46;5.84;1.51;1.05;4.21;1.05;8.42;0;10.53;0;2.11;2.1;8.43;2.11;5.27;2.9675;0;1.052631579;0;0
162;A;T;60;4;85;1.416666667;6.8;73.17;1.16;89.39;1;0;8.33;0;10;0;30;0;8.33;0;6.67;3.33;-11.67;2.445714286;0;0;0;1.666666667
162;E;F;36;3;50;1.388888889;5.6;76.22;1;1;2.17;2.78;5.56;0;11.11;2.78;27.78;0;0;5.56;5.56;0;-13.89;2.943076923;0;0;0;0
162;G;F;34;3;50;1.470588235;6.5;68.47;16.49;1;1.85;0;2.94;0;2.94;0;32.35;0;0;0;0;0;-29.41;2.712;0;0;0;0
162;M;T;45;3;63;1.4;6.8;73.17;10.19;99;20.23;2.22;2.22;2.22;8.89;0;20;0;8.89;0;20;4.44;8.88;2.8375;0;0;0;0
162;C;T;58;3;81;1.396551724;8.5;68.81;37.7;1;46.24;3.45;1.72;3.45;5.17;0;13.79;0;5.17;1.72;6.89;1.72;-0.01;3.085;0;0;0;0
163;A;T;110;5;140;1.333333333;7.9;75.54;29.57;37.49;32.87;2.73;1.82;3.64;6.36;0;20;0;2.73;7.27;4.55;1.82;-9.08;2.859259259;0;0;0;0.909090909
163;E;F;36;2;47;1.305555556;6.8;78.59;19.76;89.39;64;2.78;0;0;5.56;0;25;0;2.78;8.33;13.89;0;-8.33;3.426666667;0;0;0;0
163;G;F;29;2;40;1.379310345;6.6;73.68;68.11;43.66;1.05;0;3.45;0;3.45;0;10.34;0;10.34;0;0;0;-6.89;3.308333333;0;0;0;6.896551724
163;M;T;30;2;48;1.655172414;10.1;48.3;39.7;7.03;20.23;0;0;6.67;3.33;0;13.33;0;3.33;0;6.66;3.33;-3.34;2.831428571;0;0;0;0
163;C;T;44;2;71;1.731707317;12.5;42.21;76.99;79.84;20.23;2.27;2.27;2.27;2.27;2.27;4.55;0;0;0;20.46;2.27;22.73;3.565;0;0;0;0
164;A;T;138;7;180;1.363636364;8.3;69.21;21.85;25.51;20.23;2.17;2.17;0.72;5.8;0;21.74;0;3.62;4.34;8.69;0;-8.7;3.0095;0;0;0;0
164;E;F;130;7;170;1.328125;6.9;78.28;29.02;14.57;1.63;0.77;3.85;0;6.92;2.31;18.46;0;0;10;9.23;0;-3.85;2.807;0;0;0;0.769230769
164;G;F;112;7;149;1.342342342;6;80.72;51.48;1.04;20.23;0;0;0.89;0.89;2.68;21.43;0;2.68;1.79;4.47;0;-16.07;3.03125;0;0;0;0.892857143
164;M;T;191;12;259;1.438888889;6.8;73.17;15.41;23.89;2.53;1.58;4.21;3.68;6.32;0.53;12.63;0;5.79;5.26;10;0.53;3.69;3.053283582;0;0.523560209;0;0
164;C;T;169;14;241;1.478527607;6.6;68.16;44.63;55.88;1;1.18;4.73;1.78;3.55;0;17.16;0;1.78;4.73;8.88;2.36;-3.55E-15;3.079473684;0;0.591715976;0;0
165;A;T;59;4;79;1.362068966;6.6;73.68;25.06;90.74;1.14;0;3.39;0;3.39;0;32.2;0;6.78;1.69;3.39;0;-25.42;2.787333333;0;0;0;0
165;E;F;54;4;79;1.519230769;7.2;66.74;19.76;17.46;1;1.85;5.56;0;5.56;3.7;31.48;0;3.7;1.85;7.41;0;-16.66;2.914736842;0;0;0;0
165;G;F;48;4;75;1.5625;8;59.3;55.95;15.38;20.23;4.17;4.17;2.08;6.25;4.17;10.42;0;4.17;0;8.33;2.08;8.32;3.123157895;0;0;0;0
165;M;T;62;4;90;1.451612903;8.2;64.2;69.92;3.43;6.37;1.61;3.23;0;11.29;0;14.52;0;3.23;4.84;3.22;0;-6.46;2.968333333;0;0;0;0
165;C;T;60;4;85;1.465517241;7.8;65.22;18.61;12.08;20.23;1.67;1.67;3.33;11.67;3.33;18.33;0;0;1.67;13.34;1.67;0.01;2.842380952;1.666666667;0;0;0
166;A;T;73;4;86;1.194444444;5.6;87.05;7.44;57.62;1;0;8.22;2.74;9.59;2.74;15.07;0;6.85;4.11;2.74;2.74;-1.37;3.043333333;0;0;0;0
166;E;F;31;4;42;1.35483871;4;80.48;41.62;58.85;1;3.23;12.9;0;6.45;0;12.9;0;0;6.46;19.36;0;22.59;3.031;3.225806452;0;0;0
166;G;F;32;5;42;1.3125;2.2;90.36;1.97;54.55;20.23;0;0;0;9.38;0;21.88;0;3.13;9.38;9.38;0;-12.5;2.281;0;0;0;0
166;M;T;48;4;67;1.425531915;5.5;76.42;37.3;39.59;20.23;2.08;2.08;2.08;6.25;0;20.83;0;6.25;6.25;4.17;2.08;-10.41;2.925384615;0;2.083333333;0;0
166;C;T;38;4;60;1.621621622;6.9;62.04;6.22;52.19;2.53;0;2.63;0;10.53;0;21.05;0;2.63;5.26;7.89;0;-10.53;2.926666667;0;0;0;0
167;A;T;36;4;58;1.611111111;6.8;62.34;73.36;22.12;99;8.33;0;0;11.11;0;11.11;0;0;0;5.56;2.78;8.34;2.629375;0;0;0;0
167;E;F;38;4;48;1.333333333;3.3;87.72;6.22;1;2.53;2.63;5.26;2.63;0;0;18.42;0;0;5.26;2.63;0;-7.9;2.495;0;0;2.631578947;0
167;G;F;34;4;37;1.15625;1.7;97.2;1;4.6;95.42;5.88;0;0;2.94;0;29.41;0;5.88;11.76;2.94;0;-20.59;2.226666667;0;0;0;0
167;M;T;42;4;53;1.261904762;3.8;86.2;7.34;92.84;20.23;0;0;0;4.76;0;14.29;0;2.38;14.29;21.43;0;7.14;2.886;0;0;0;0
167;C;T;40;4;43;1.102564103;1.2;103.83;26.1;2.73;20.23;5;5;2.5;5;0;10;0;2.5;2.5;15;0;15;2.942666667;0;0;0;0
168;A;T;66;4;86;1.303030303;6.2;80.11;28.02;79.84;1;0;4.55;3.03;6.06;3.03;28.79;0;3.03;3.03;9.1;3.03;-12.11;3.031052632;0;0;0;0
168;E;F;33;2;41;1.322580645;5.8;81.12;54.26;50.45;20.23;0;0;12.12;6.06;0;9.09;0;6.06;9.09;18.18;0;9.09;3.077;0;0;0;0
168;G;F;25;2;37;1.48;7;67.25;98.41;1;20.23;4;4;0;0;0;4;0;0;8;4;0;8;2.970833333;0;0;0;0
168;M;T;48;2;73;1.520833333;11.5;55.58;73.36;54.55;52.41;2.08;0;4.17;2.08;2.08;12.5;0;2.08;0;16.67;2.08;8.33;2.812380952;0;0;0;0
168;C;T;27;1;37;1.37037037;11.5;60.99;6.03;10.18;1;0;3.7;0;7.41;3.7;33.33;0;0;7.41;3.7;0;-25.93;2.761111111;0;0;0;0
169;A;T;72;4;100;1.449275362;7.7;70.84;66.04;15.38;2.17;0;2.78;0;5.56;2.78;18.06;0;1.39;5.56;8.34;1.39;-5.55;2.811111111;0;0;0;0
169;E;F;56;4;78;1.418181818;6.3;74.39;14.77;8.95;1;0;7.14;0;5.36;3.57;21.43;0;3.57;5.36;5.36;0;-8.93;2.834;0;0;0;0
169;G;F;60;4;96;1.6;9.1;56.25;64.48;3.81;6.08;3.33;5;1.67;5;0;18.33;0;0;5;6.67;0;-3.33;2.875217391;0;0;0;0
169;M;T;43;5;69;1.642857143;6.6;62.95;11.27;1;87.73;4.65;0;4.65;0;0;18.6;0;2.33;4.65;6.98;0;-6.97;2.970555556;0;0;0;0
169;C;T;73;4;104;1.424657534;8.1;69.82;46.21;3.65;20.23;0;0;0;2.74;0;21.92;0;2.74;4.11;5.48;0;-16.44;3.10375;0;0;0;0
170;A;T;54;3;63;1.188679245;5.5;87.35;16.08;17.46;5.19;1.85;3.7;3.7;1.85;3.7;24.07;0;3.7;1.85;7.4;0;-11.11;3.015;0;0;0;0
170;E;F;55;3;79;1.436363636;8.1;69.82;56.07;5.07;5.35;1.82;3.64;0;3.64;0;23.64;0;0;7.27;9.1;0;-9.09;2.753684211;0;0;0;0
170;G;F;42;3;53;1.292682927;5.1;82.95;29.12;12.96;20.23;0;0;4.76;2.38;0;23.81;0;4.76;0;4.76;0;-19.05;3.038571429;0;0;2.380952381;2.380952381
170;M;T;59;4;83;1.406779661;6.7;73.37;53.96;94.87;1.14;0;3.39;1.69;3.39;3.39;18.64;0;1.69;8.47;18.64;0;3.39;2.797647059;0;0;0;0
170;C;T;35;2;47;1.342857143;6.6;79.09;2.35;63.35;20.23;0;0;0;5.71;5.71;14.29;0;2.86;0;14.29;0;0;3.002727273;0;0;0;0
171;A;T;91;5;119;1.322222222;6.8;78.59;9.23;1;9.61;0;1.1;1.1;4.4;1.1;30.77;0;2.2;6.6;1.1;1.1;-27.47;2.759130435;0;0;0;0
171;E;F;107;5;148;1.38317757;9.3;66.67;12.44;10.52;2.1;0.93;3.74;0.93;4.67;0.93;21.5;0;0.93;8.41;9.34;0;-7.49;2.785625;0;0;0;0
171;G;F;86;5;117;1.376470588;7.6;71.14;67.79;29.27;1;0;3.49;3.49;3.49;0;11.63;0;1.16;1.16;8.14;0;0;3.324827586;0;0;0;0
171;M;T;108;4;147;1.386792453;11.3;61.5;23.88;5.41;48.44;4.63;2.78;0.93;3.7;2.78;21.3;0;11.11;2.78;7.41;3.7;-2.78;2.832258065;0;0.925925926;0;0
171;C;T;90;5;117;1.329545455;6.6;78.99;11.76;77.17;72.45;4.44;1.11;1.11;7.78;2.22;18.89;0;5.55;0;10;1.11;-2.22;2.806153846;0;0;0;0
172;A;T;110;6;154;1.425925926;8;70.13;37.08;20.79;1;0.91;5.45;3.64;0;0.91;29.09;0;5.46;1.82;4.55;0;-18.18;2.762068966;0.909090909;0;0;0.909090909
172;E;F;101;6;120;1.2;5.1;88.36;4.75;40.77;1;2.97;7.92;0.99;8.91;3.96;19.8;0;4.95;7.92;9.9;2.97;4.95;2.9072;0.99009901;0;0;0
172;G;F;57;5;70;1.272727273;4;85.69;1.94;4.51;1;0;5.26;0;12.28;3.51;7.02;0;5.26;1.75;7.01;3.5;8.75;3.18;0;0;0;0
172;M;T;123;7;164;1.355371901;7.7;70.84;75.84;36.79;94.59;6.5;0.81;2.44;0.81;0.81;17.89;0;3.26;7.32;8.95;0;-1.62;3.092941176;0;0.81300813;0;0
172;C;T;102;7;135;1.323529412;5.4;82.04;13.06;83.69;10.51;2.94;3.92;0;8.82;3.92;25.49;0;11.76;0.98;2.94;1.96;-13.73;2.8540625;0;0;0;0
173;A;T;130;6;185;1.423076923;9.4;66.37;96.67;41.41;3.44;1.54;3.85;3.85;3.08;4.62;16.15;0;0;0.77;13.08;0;3.08;2.913939394;0;0;0;0.769230769
173;E;F;58;3;90;1.551724138;10.8;51.89;80.59;31.84;1.05;3.45;6.9;1.72;5.17;0;20.69;0;0;1.72;13.79;3.45;6.89;2.946666667;0;1.724137931;0;0
173;G;F;47;5;65;1.382978723;4.6;78.85;89.52;1;51.68;2.04;0;0;8.16;6.12;12.24;0;0;4.08;4.08;2.04;-4.08;2.633571429;0;2.127659574;2.127659574;2.127659574
173;M;T;68;3;99;1.455882353;11;56.89;91.41;18.77;95.42;5.88;0;1.47;0;4.41;19.12;0;1.47;4.41;8.82;1.47;-2.95;2.793461538;0;0;0;0
173;C;T;82;5;138;1.703703704;10.8;46.57;81.21;1;76.91;6.1;2.44;2.44;1.22;3.66;15.85;0;0;2.44;4.88;2.44;0.01;2.797222222;0;0;0;0
174;A;T;102;4;145;1.421568627;10.9;62.51;29.85;9.16;1;0;5.88;0.98;4.9;0;24.51;0;1.96;3.92;10.78;0;-7.85;3.05;0;0;0;0.980392157
174;E;F;83;4;106;1.277108434;7.9;75.74;34.86;32.79;37.57;4.82;3.61;2.41;2.41;2.41;19.28;0;3.61;2.41;10.84;0;1.2;2.483928571;0;0;0;0
174;G;F;72;5;111;1.541666667;7.7;65.32;41.36;6.39;1;0;5.56;2.78;5.56;4.17;16.67;0;1.39;2.78;4.17;1.39;-5.55;2.800416667;0;0;0;0
174;M;T;81;4;108;1.333333333;7.7;76.25;44.1;35.34;38.04;3.7;2.47;2.47;2.47;2.47;9.88;0;1.23;4.94;14.81;2.47;13.57;2.9444;0;1.234567901;0;0
174;C;T;90;5;134;1.488888889;9.1;61.67;36.5;10.18;36.04;4.44;3.33;2.22;4.44;1.11;17.78;0;1.11;2.22;6.66;1.11;-2.23;3.113888889;0;0;0;0
175;A;T;158;9;197;1.246835443;5.4;87.45;52.24;16.07;4.97;1.9;3.8;1.9;7.59;0;20.25;0;3.79;2.53;4.43;2.53;-7.59;2.90025641;0;0;0;0.632911392
175;E;F;73;2;86;1.211267606;12.4;69.28;9;47.74;20.23;1.37;1.37;4.11;9.59;0;20.55;0;0;9.59;6.85;0;-10.96;3.102857143;0;0;0;0
175;G;F;47;4;69;1.468085106;6.7;67.96;77.99;27.91;20.23;0;0;2.13;8.51;2.13;14.89;0;2.13;2.13;10.64;0;-4.25;2.662;0;0;0;2.127659574
175;M;T;101;7;141;1.41;6.5;73.88;26.73;68.61;20.23;2.97;2.97;0;3.96;0.99;12.87;0;6.93;4.95;15.84;0.99;9.9;3.007419355;0.99009901;0;0;0
175;C;T;88;5;125;1.420454545;7.8;70.53;6.68;73.56;20.23;1.14;1.14;2.27;4.55;0;25;0;3.41;2.28;10.23;0;-12.5;2.7664;0;0;0;0
176;A;T;101;4;119;1.178217822;8.4;79.64;29.24;54.98;1;0;4.95;0.99;4.95;1.98;25.74;0;3.96;1.98;4.95;0;-15.84;3.169565217;0;0;0;0
176;E;F;52;4;72;1.411764706;5.9;75.4;26.1;11.63;1;0;3.85;0;1.92;3.85;25;0;0;7.69;9.62;0;-11.53;2.705238095;0;0;0;0
176;G;F;40;4;51;1.275;3.7;86.71;39.7;28.56;1;0;7.5;0;10;0;17.5;0;2.5;5;7.5;0;-2.5;2.892142857;0;0;0;0
176;M;T;70;4;97;1.385714286;7.8;70.63;18.12;16.97;94.7;7.14;1.43;4.29;5.71;0;14.29;0;4.29;4.29;11.43;1.43;7.14;2.55;0;1.428571429;0;0
176;C;T;45;4;66;1.466666667;6.5;68.47;46.31;1;1;4.44;8.89;0;6.67;0;15.56;0;0;0;2.22;0;-0.01;3.097142857;0;0;0;0
177;A;T;45;3;52;1.181818182;4.3;90.39;33.38;32.09;1;0;13.33;0;8.89;2.22;11.11;0;6.66;0;4.44;0;6.66;3.328333333;0;0;0;0
177;E;F;46;2;50;1.086956522;6.4;90.43;6.11;1.81;20.23;0;0;2.17;8.7;0;17.39;0;0;13.04;6.52;2.17;-8.7;2.907692308;0;0;0;0
177;G;F;43;3;66;1.571428571;8.8;57.27;24.69;22.48;20.23;0;0;0;9.3;0;20.93;0;0;2.33;6.98;0;-13.95;3.266666667;0;0;0;2.325581395
177;M;T;68;4;83;1.257575758;6.2;80.11;64.21;93.5;20.23;4.41;4.41;0;7.35;0;14.71;0;2.94;5.88;22.06;1.47;17.64;3.276521739;0;2.941176471;0;2.941176471
177;C;T;42;3;60;1.428571429;6.4;74.19;1.56;24.32;88.66;4.76;0;2.38;11.9;0;16.67;0;4.76;0;7.14;0;-4.77;2.788571429;0;0;0;0
178;A;T;26;4;33;1.269230769;2.3;90.26;14.06;30.98;1;3.85;15.38;0;11.54;0;15.38;0;0;7.69;7.69;0;11.54;3.104;0;0;0;0
178;E;F;40;4;55;1.375;4.8;78.25;39.7;89.39;20.23;0;0;0;12.5;0;22.5;0;0;7.5;12.5;2.5;-7.5;2.560714286;0;0;0;0
178;G;F;28;4;40;1.428571429;3.7;81.29;35.59;1;99;10.71;0;0;3.57;0;14.29;0;0;10.71;0;3.57;-0.01;3.150833333;0;0;0;0
178;M;T;19;4;29;1.526315789;4;75.06;67.62;1;99;21.05;0;0;10.53;5.26;26.32;0;5.26;0;0;0;-5.27;2.231111111;0;5.263157895;0;0
178;C;T;24;4;39;1.625;5.6;65.39;2.87;39.59;1;0;8.33;4.17;16.67;8.33;12.5;0;0;0;12.5;0;8.33;3.056666667;0;0;0;0
179;A;T;153;7;208;1.414965986;9.1;67.08;28.17;8.22;1;0.65;5.88;6.54;5.23;0.65;18.95;0;1.31;3.92;7.19;0;-5.22;3.05375;0.653594771;0;0;0
179;E;F;62;7;88;1.442622951;4.3;79.56;20.52;6.29;1;0;4.84;3.23;3.23;0;19.35;0;0;1.61;11.29;0;-3.22;2.787037037;3.225806452;0;0;0
179;G;F;75;6;104;1.424657534;5.7;76.01;32.18;19.26;39.67;1.33;0;8;1.33;0;16;0;4;1.33;9.33;1.33;-4.01;2.8364;1.333333333;0;2.666666667;0
179;M;T;73;5;107;1.486111111;7.7;65.32;17.73;88.22;63.38;2.74;0;2.74;8.22;2.74;16.44;0;2.74;5.48;15.07;0;1.37;2.785217391;0;0;0;0
179;C;T;101;6;149;1.475247525;8.7;62.88;63.87;12.87;1;0.99;5.94;3.96;6.93;0;17.82;0;0;0;7.92;0.99;-1.98;3.066410256;0;0;0;0
180;A;T;147;5;201;1.386206897;12.2;58.96;50.71;70.51;2.31;0;2.72;2.04;5.44;0;27.21;0;2.72;4.08;11.56;0;-12.93;3.149459459;0;0;0;0
